"";"inst_all"
"12920";"https://openalex.org/I4210114273"
"12921";"https://openalex.org/I4210119799"
"12922";"https://openalex.org/I4210135564"
"12923";"https://openalex.org/I4210136792"
"12924";"https://openalex.org/I4210147564"
"12925";"https://openalex.org/I4210148299"
"12926";"https://openalex.org/I4210152696"
"12927";"https://openalex.org/I930713850"
"12928";"https://openalex.org/I9623796"
"12929";"https://openalex.org/I126744593"
"12930";"https://openalex.org/I1292842697"
"12931";"https://openalex.org/I4210103604"
"12932";"https://openalex.org/I4210111366"
"12933";"https://openalex.org/I4210114217"
"12934";"https://openalex.org/I4210127463"
"12935";"https://openalex.org/I4210149862"
"12936";"https://openalex.org/I4210165195"
"12937";"https://openalex.org/I63274643"
"12938";"https://openalex.org/I181033969"
"12939";"https://openalex.org/I2801845744"
"12940";"https://openalex.org/I4210104100"
"12941";"https://openalex.org/I4210116612"
"12942";"https://openalex.org/I4210158387"
"12943";"https://openalex.org/I4210166504"
"12944";"https://openalex.org/I882813167"
"12945";"https://openalex.org/I1312857945"
"12946";"https://openalex.org/I1332860046"
"12947";"https://openalex.org/I1336263701"
"12948";"https://openalex.org/I1342666385"
"12949";"https://openalex.org/I2800382316"
"12950";"https://openalex.org/I2800913826"
"12951";"https://openalex.org/I3130823459"
"12952";"https://openalex.org/I37355250"
"12953";"https://openalex.org/I4210088462"
"12954";"https://openalex.org/I4210106886"
"12955";"https://openalex.org/I4210120481"
"12956";"https://openalex.org/I4210120786"
"12957";"https://openalex.org/I4210128129"
"12958";"https://openalex.org/I4210132988"
"12959";"https://openalex.org/I4210133035"
"12960";"https://openalex.org/I4210143074"
"12961";"https://openalex.org/I4210151704"
"12962";"https://openalex.org/I4210165554"
"12963";"https://openalex.org/I74042192"
"12964";"https://openalex.org/I98083888"
"12965";"https://openalex.org/I1290603121"
"12966";"https://openalex.org/I136268261"
"12967";"https://openalex.org/I145845281"
"12968";"https://openalex.org/I151746803"
"12969";"https://openalex.org/I181697535"
"12970";"https://openalex.org/I2799330578"
"12971";"https://openalex.org/I2801453606"
"12972";"https://openalex.org/I3133063435"
"12973";"https://openalex.org/I4210088075"
"12974";"https://openalex.org/I4210097224"
"12975";"https://openalex.org/I4210097809"
"12976";"https://openalex.org/I4210098341"
"12977";"https://openalex.org/I4210100608"
"12978";"https://openalex.org/I4210100779"
"12979";"https://openalex.org/I4210103244"
"12980";"https://openalex.org/I4210108220"
"12981";"https://openalex.org/I4210112659"
"12982";"https://openalex.org/I4210131777"
"12983";"https://openalex.org/I4210139868"
"12984";"https://openalex.org/I4210142077"
"12985";"https://openalex.org/I4210153460"
"12986";"https://openalex.org/I4210154769"
"12987";"https://openalex.org/I4210155331"
"12988";"https://openalex.org/I4210157010"
"12989";"https://openalex.org/I9523339"
"12990";"https://openalex.org/I132118926"
"12991";"https://openalex.org/I2800529513"
"12992";"https://openalex.org/I3129593361"
"12993";"https://openalex.org/I39737112"
"12994";"https://openalex.org/I4210088115"
"12995";"https://openalex.org/I4210103494"
"12996";"https://openalex.org/I4210104878"
"12997";"https://openalex.org/I4210110188"
"12998";"https://openalex.org/I4210114141"
"12999";"https://openalex.org/I4210132064"
"13000";"https://openalex.org/I4210137448"
"13001";"https://openalex.org/I4210143291"
"13002";"https://openalex.org/I4210148356"
"13003";"https://openalex.org/I4210148602"
"13004";"https://openalex.org/I91352196"
"13005";"https://openalex.org/I191242182"
"13006";"https://openalex.org/I39642139"
"13007";"https://openalex.org/I4210108994"
"13008";"https://openalex.org/I4210119379"
"13009";"https://openalex.org/I4210128534"
"13010";"https://openalex.org/I4210149283"
"13011";"https://openalex.org/I4210157859"
"13012";"https://openalex.org/I4210159554"
"13013";"https://openalex.org/I4210159666"
"13014";"https://openalex.org/I110594554"
"13015";"https://openalex.org/I1311074006"
"13016";"https://openalex.org/I4210097150"
"13017";"https://openalex.org/I4210147197"
"13018";"https://openalex.org/I4210163046"
"13019";"https://openalex.org/I94973836"
"13020";"https://openalex.org/I2801844716"
"13021";"https://openalex.org/I4210113348"
"13022";"https://openalex.org/I4210126646"
"13023";"https://openalex.org/I4210136335"
"13024";"https://openalex.org/I4210144697"
"13025";"https://openalex.org/I4210153043"
"13026";"https://openalex.org/I102834121"
"13027";"https://openalex.org/I124644866"
"13028";"https://openalex.org/I1286490081"
"13029";"https://openalex.org/I152859606"
"13030";"https://openalex.org/I2801200668"
"13031";"https://openalex.org/I4210097504"
"13032";"https://openalex.org/I4210103017"
"13033";"https://openalex.org/I4210107682"
"13034";"https://openalex.org/I4210109499"
"13035";"https://openalex.org/I4210118560"
"13036";"https://openalex.org/I4210119095"
"13037";"https://openalex.org/I4210142130"
"13038";"https://openalex.org/I4210146542"
"13039";"https://openalex.org/I4210161586"
"13040";"https://openalex.org/I4210163516"
"13041";"https://openalex.org/I154387261"
"13042";"https://openalex.org/I162487826"
"13043";"https://openalex.org/I175234967"
"13044";"https://openalex.org/I2799712879"
"13045";"https://openalex.org/I2801205178"
"13046";"https://openalex.org/I4210087424"
"13047";"https://openalex.org/I4210089340"
"13048";"https://openalex.org/I4210095571"
"13049";"https://openalex.org/I4210112630"
"13050";"https://openalex.org/I4210117800"
"13051";"https://openalex.org/I4210122313"
"13052";"https://openalex.org/I4210138457"
"13053";"https://openalex.org/I141301092"
"13054";"https://openalex.org/I2800269015"
"13055";"https://openalex.org/I4210102769"
"13056";"https://openalex.org/I4210116459"
"13057";"https://openalex.org/I4210131733"
"13058";"https://openalex.org/I4210166768"
"13059";"https://openalex.org/I8775707"
"13060";"https://openalex.org/I109301148"
"13061";"https://openalex.org/I1285301757"
"13062";"https://openalex.org/I2799829267"
"13063";"https://openalex.org/I307262595"
"13064";"https://openalex.org/I4210117890"
"13065";"https://openalex.org/I4210124693"
"13066";"https://openalex.org/I183519381"
"13067";"https://openalex.org/I4210106359"
"13068";"https://openalex.org/I4210108838"
"13069";"https://openalex.org/I4210126298"
"13070";"https://openalex.org/I4210139815"
"13071";"https://openalex.org/I4210154254"
"13072";"https://openalex.org/I1141210"
"13073";"https://openalex.org/I114724769"
"13074";"https://openalex.org/I1313865045"
"13075";"https://openalex.org/I13850615"
"13076";"https://openalex.org/I158759429"
"13077";"https://openalex.org/I27650515"
"13078";"https://openalex.org/I2799449666"
"13079";"https://openalex.org/I2802349751"
"13080";"https://openalex.org/I4210088033"
"13081";"https://openalex.org/I4210089880"
"13082";"https://openalex.org/I4210097506"
"13083";"https://openalex.org/I4210098226"
"13084";"https://openalex.org/I4210104735"
"13085";"https://openalex.org/I4210110473"
"13086";"https://openalex.org/I4210118163"
"13087";"https://openalex.org/I4210119055"
"13088";"https://openalex.org/I4210127915"
"13089";"https://openalex.org/I4210133163"
"13090";"https://openalex.org/I4210135697"
"13091";"https://openalex.org/I4210136416"
"13092";"https://openalex.org/I4210153400"
"13093";"https://openalex.org/I4210155099"
"13094";"https://openalex.org/I5337786"
"13095";"https://openalex.org/I581031"
"13096";"https://openalex.org/I64045040"
"13097";"https://openalex.org/I1283280774"
"13098";"https://openalex.org/I2801361913"
"13099";"https://openalex.org/I4210092123"
"13100";"https://openalex.org/I4210093783"
"13101";"https://openalex.org/I4210111792"
"13102";"https://openalex.org/I4210117053"
"13103";"https://openalex.org/I4210122644"
"13104";"https://openalex.org/I4210124192"
"13105";"https://openalex.org/I4210128504"
"13106";"https://openalex.org/I4210128543"
"13107";"https://openalex.org/I4210135735"
"13108";"https://openalex.org/I4210158105"
"13109";"https://openalex.org/I4210162569"
"13110";"https://openalex.org/I904058945"
"13111";"https://openalex.org/I2801463575"
"13112";"https://openalex.org/I2802682634"
"13113";"https://openalex.org/I3132651366"
"13114";"https://openalex.org/I4210092065"
"13115";"https://openalex.org/I4210111545"
"13116";"https://openalex.org/I4210123239"
"13117";"https://openalex.org/I4210143403"
"13118";"https://openalex.org/I4210151378"
"13119";"https://openalex.org/I4210153375"
"13120";"https://openalex.org/I4210165784"
"13121";"https://openalex.org/I86229248"
"13122";"https://openalex.org/I1299303238"
"13123";"https://openalex.org/I4210142192"
"13124";"https://openalex.org/I4210110052"
"13125";"https://openalex.org/I4210115239"
"13126";"https://openalex.org/I2890612012"
"13127";"https://openalex.org/I4210116058"
"13128";"https://openalex.org/I4210159878"
"13129";"https://openalex.org/I146360087"
"13130";"https://openalex.org/I4210106714"
"13131";"https://openalex.org/I4210114287"
"13132";"https://openalex.org/I4210116314"
"13133";"https://openalex.org/I4210122269"
"13134";"https://openalex.org/I4210144657"
"13135";"https://openalex.org/I4210158318"
"13136";"https://openalex.org/I102520234"
"13137";"https://openalex.org/I148297040"
"13138";"https://openalex.org/I4210093231"
"13139";"https://openalex.org/I4210165169"
"13140";"https://openalex.org/I1281133977"
"13141";"https://openalex.org/I1310048521"
"13142";"https://openalex.org/I4210114205"
"13143";"https://openalex.org/I4210114695"
"13144";"https://openalex.org/I4210117389"
"13145";"https://openalex.org/I121058860"
"13146";"https://openalex.org/I158929114"
"13147";"https://openalex.org/I200745827"
"13148";"https://openalex.org/I2800952698"
"13149";"https://openalex.org/I4210098883"
"13150";"https://openalex.org/I4210109699"
"13151";"https://openalex.org/I4210142272"
"13152";"https://openalex.org/I107575416"
"13153";"https://openalex.org/I4210090457"
"13154";"https://openalex.org/I4210112812"
"13155";"https://openalex.org/I4210124888"
"13156";"https://openalex.org/I4210134769"
"13157";"https://openalex.org/I75929689"
"13158";"https://openalex.org/I1322918889"
"13159";"https://openalex.org/I148178115"
"13160";"https://openalex.org/I4210088630"
"13161";"https://openalex.org/I4210129142"
"13162";"https://openalex.org/I4210164792"
"13163";"https://openalex.org/I45372603"
"13164";"https://openalex.org/I2802699871"
"13165";"https://openalex.org/I4210092022"
"13166";"https://openalex.org/I4210108369"
"13167";"https://openalex.org/I4210146132"
"13168";"https://openalex.org/I4210148235"
"13169";"https://openalex.org/I4210156139"
"13170";"https://openalex.org/I4210159825"
"13171";"https://openalex.org/I4210166920"
"13172";"https://openalex.org/I112056358"
"13173";"https://openalex.org/I2802424189"
"13174";"https://openalex.org/I4210114085"
"13175";"https://openalex.org/I4210142808"
"13176";"https://openalex.org/I4210160559"
"13177";"https://openalex.org/I1336964347"
"13178";"https://openalex.org/I4210096516"
"13179";"https://openalex.org/I4210097115"
"13180";"https://openalex.org/I4210100624"
"13181";"https://openalex.org/I4210110733"
"13182";"https://openalex.org/I4210112373"
"13183";"https://openalex.org/I4210119867"
"13184";"https://openalex.org/I4210123131"
"13185";"https://openalex.org/I4210130828"
"13186";"https://openalex.org/I1297332423"
"13187";"https://openalex.org/I2802542264"
"13188";"https://openalex.org/I4210106353"
"13189";"https://openalex.org/I19016203"
"13190";"https://openalex.org/I4210113680"
"13191";"https://openalex.org/I4210122999"
"13192";"https://openalex.org/I4210123791"
"13193";"https://openalex.org/I4210138523"
"13194";"https://openalex.org/I6026837"
"13195";"https://openalex.org/I931969281"
"13196";"https://openalex.org/I4210091122"
"13197";"https://openalex.org/I4210145975"
"13198";"https://openalex.org/I4210167081"
"13199";"https://openalex.org/I1299204452"
"13200";"https://openalex.org/I2800182745"
"13201";"https://openalex.org/I4210100511"
"13202";"https://openalex.org/I4210113838"
"13203";"https://openalex.org/I4210114961"
"13204";"https://openalex.org/I4210116838"
"13205";"https://openalex.org/I4210134217"
"13206";"https://openalex.org/I4210156537"
"13207";"https://openalex.org/I1288894424"
"13208";"https://openalex.org/I4210103887"
"13209";"https://openalex.org/I4210117185"
"13210";"https://openalex.org/I4210126152"
"13211";"https://openalex.org/I94402716"
"13212";"https://openalex.org/I1308548392"
"13213";"https://openalex.org/I19949148"
"13214";"https://openalex.org/I2802171185"
"13215";"https://openalex.org/I4210094218"
"13216";"https://openalex.org/I106814784"
"13217";"https://openalex.org/I2802165891"
"13218";"https://openalex.org/I4210112016"
"13219";"https://openalex.org/I4210148467"
"13220";"https://openalex.org/I1288380561"
"13221";"https://openalex.org/I2800453128"
"13222";"https://openalex.org/I3040621137"
"13223";"https://openalex.org/I4210128530"
"13224";"https://openalex.org/I4210138062"
"13225";"https://openalex.org/I4210160094"
"13226";"https://openalex.org/I4210160746"
"13227";"https://openalex.org/I1333970621"
"13228";"https://openalex.org/I4210099901"
"13229";"https://openalex.org/I4210136832"
"13230";"https://openalex.org/I167724894"
"13231";"https://openalex.org/I2802234726"
"13232";"https://openalex.org/I4210096019"
"13233";"https://openalex.org/I4210161650"
"13234";"https://openalex.org/I4210098710"
"13235";"https://openalex.org/I4210125885"
"13236";"https://openalex.org/I4210151179"
"13237";"https://openalex.org/I4210151115"
"13238";"https://openalex.org/I1336096307"
"13239";"https://openalex.org/I4210086710"
"13240";"https://openalex.org/I4210101526"
"13241";"https://openalex.org/I4210115422"
"13242";"https://openalex.org/I4210134473"
"13243";"https://openalex.org/I119476548"
