"";"inst_all";"V2"
"4838";"https://openalex.org/I4210103655";21
"4839";"https://openalex.org/I4210103682";1
"4840";"https://openalex.org/I4210103725";1
"4841";"https://openalex.org/I4210103733";22
"4842";"https://openalex.org/I4210103752";1
"4843";"https://openalex.org/I4210103768";16
"4844";"https://openalex.org/I4210103775";1
"4845";"https://openalex.org/I4210103782";3
"4846";"https://openalex.org/I4210103796";1
"4847";"https://openalex.org/I4210103823";10
"4848";"https://openalex.org/I4210103826";16
"4849";"https://openalex.org/I4210103849";15
"4850";"https://openalex.org/I4210103863";1
"4851";"https://openalex.org/I4210103904";90
"4852";"https://openalex.org/I4210103989";2
"4853";"https://openalex.org/I4210104006";2
"4854";"https://openalex.org/I4210104011";1
"4855";"https://openalex.org/I4210104025";4
"4856";"https://openalex.org/I4210104031";1
"4857";"https://openalex.org/I4210104059";7
"4858";"https://openalex.org/I4210104080";8
"4859";"https://openalex.org/I4210104180";11
"4860";"https://openalex.org/I4210104186";10
"4861";"https://openalex.org/I4210104203";14
"4862";"https://openalex.org/I4210104267";1
"4863";"https://openalex.org/I4210104292";7
"4864";"https://openalex.org/I4210104301";12
"4865";"https://openalex.org/I4210104306";1
"4866";"https://openalex.org/I4210104314";4
"4867";"https://openalex.org/I4210104347";2
"4868";"https://openalex.org/I4210104362";6
"4869";"https://openalex.org/I4210104382";1
"4870";"https://openalex.org/I4210104392";1
"4871";"https://openalex.org/I4210104393";2
"4872";"https://openalex.org/I4210104442";4
"4873";"https://openalex.org/I4210104452";21
"4874";"https://openalex.org/I4210104472";3
"4875";"https://openalex.org/I4210104490";14
"4876";"https://openalex.org/I4210104629";4
"4877";"https://openalex.org/I4210104630";3
"4878";"https://openalex.org/I4210104632";8
"4879";"https://openalex.org/I4210104691";1
"4880";"https://openalex.org/I4210104702";1
"4881";"https://openalex.org/I4210104703";8
"4882";"https://openalex.org/I4210104709";2
"4883";"https://openalex.org/I4210104713";3
"4884";"https://openalex.org/I4210104733";6
"4885";"https://openalex.org/I4210104744";8
"4886";"https://openalex.org/I4210104782";3
"4887";"https://openalex.org/I4210104836";1
"4888";"https://openalex.org/I4210104854";12
"4889";"https://openalex.org/I4210104872";6
"4890";"https://openalex.org/I4210104876";2
"4891";"https://openalex.org/I4210104906";1
"4892";"https://openalex.org/I4210104914";1
"4893";"https://openalex.org/I4210104929";1
"4894";"https://openalex.org/I4210104942";9
"4895";"https://openalex.org/I4210104968";1
"4896";"https://openalex.org/I4210104975";4
"4897";"https://openalex.org/I4210105025";13
"4898";"https://openalex.org/I4210105034";4
"4899";"https://openalex.org/I4210105035";2
"4900";"https://openalex.org/I4210105059";88
"4901";"https://openalex.org/I4210105065";2
"4902";"https://openalex.org/I4210105077";5
"4903";"https://openalex.org/I4210105101";2
"4904";"https://openalex.org/I4210105120";1
"4905";"https://openalex.org/I4210105143";5
"4906";"https://openalex.org/I4210105189";1
"4907";"https://openalex.org/I4210105217";5
"4908";"https://openalex.org/I4210105227";3
"4909";"https://openalex.org/I4210105229";3
"4910";"https://openalex.org/I4210105257";1
"4911";"https://openalex.org/I4210105356";1
"4912";"https://openalex.org/I4210105365";2
"4913";"https://openalex.org/I4210105403";14
"4914";"https://openalex.org/I4210105419";4
"4915";"https://openalex.org/I4210105462";19
"4916";"https://openalex.org/I4210105487";10
"4917";"https://openalex.org/I4210105506";1
"4918";"https://openalex.org/I4210105517";2
"4919";"https://openalex.org/I4210105534";1
"4920";"https://openalex.org/I4210105595";4
"4921";"https://openalex.org/I4210105627";4
"4922";"https://openalex.org/I4210105654";2
"4923";"https://openalex.org/I4210105660";1
"4924";"https://openalex.org/I4210105686";7
"4925";"https://openalex.org/I4210105707";7
"4926";"https://openalex.org/I4210105802";3
"4927";"https://openalex.org/I4210105839";4
"4928";"https://openalex.org/I4210105849";2
"4929";"https://openalex.org/I4210105877";14
"4930";"https://openalex.org/I4210105903";5
"4931";"https://openalex.org/I4210105909";1
"4932";"https://openalex.org/I4210105926";4
"4933";"https://openalex.org/I4210105946";101
"4934";"https://openalex.org/I4210105964";1
"4935";"https://openalex.org/I4210105976";1
"4936";"https://openalex.org/I4210105983";2
"4937";"https://openalex.org/I4210105989";18
"4938";"https://openalex.org/I4210106007";17
"4939";"https://openalex.org/I4210106064";34
"4940";"https://openalex.org/I4210106086";55
"4941";"https://openalex.org/I4210106095";8
"4942";"https://openalex.org/I4210106122";17
"4943";"https://openalex.org/I4210106134";19
"4944";"https://openalex.org/I4210106163";10
"4945";"https://openalex.org/I4210106186";3
"4946";"https://openalex.org/I4210106257";2
"4947";"https://openalex.org/I4210106351";1
"4948";"https://openalex.org/I4210106404";29
"4949";"https://openalex.org/I4210106414";5
"4950";"https://openalex.org/I4210106424";1
"4951";"https://openalex.org/I4210106438";1
"4952";"https://openalex.org/I4210106469";25
"4953";"https://openalex.org/I4210106473";1
"4954";"https://openalex.org/I4210106475";2
"4955";"https://openalex.org/I4210106481";3
"4956";"https://openalex.org/I4210106484";2
"4957";"https://openalex.org/I4210106490";1
"4958";"https://openalex.org/I4210106491";1
"4959";"https://openalex.org/I4210106508";13
"4960";"https://openalex.org/I4210106526";26
"4961";"https://openalex.org/I4210106535";2
"4962";"https://openalex.org/I4210106559";1
"4963";"https://openalex.org/I4210106570";2
"4964";"https://openalex.org/I4210106586";1
"4965";"https://openalex.org/I4210106588";2
"4966";"https://openalex.org/I4210106600";1
"4967";"https://openalex.org/I4210106616";1
"4968";"https://openalex.org/I4210106621";8
"4969";"https://openalex.org/I4210106641";1
"4970";"https://openalex.org/I4210106663";11
"4971";"https://openalex.org/I4210106698";1
"4972";"https://openalex.org/I4210106707";8
"4973";"https://openalex.org/I4210106759";1
"4974";"https://openalex.org/I4210106763";1
"4975";"https://openalex.org/I4210106771";13
"4976";"https://openalex.org/I4210106836";3
"4977";"https://openalex.org/I4210106852";1
"4978";"https://openalex.org/I4210106876";1
"4979";"https://openalex.org/I4210106879";13
"4980";"https://openalex.org/I4210106889";2
"4981";"https://openalex.org/I4210106910";3
"4982";"https://openalex.org/I4210106913";2
"4983";"https://openalex.org/I4210106931";2
"4984";"https://openalex.org/I4210106955";4
"4985";"https://openalex.org/I4210107006";2
"4986";"https://openalex.org/I4210107055";6
"4987";"https://openalex.org/I4210107086";2
"4988";"https://openalex.org/I4210107103";1
"4989";"https://openalex.org/I4210107108";8
"4990";"https://openalex.org/I4210107161";1
"4991";"https://openalex.org/I4210107186";2
"4992";"https://openalex.org/I4210107205";32
"4993";"https://openalex.org/I4210107209";2
"4994";"https://openalex.org/I4210107233";2
"4995";"https://openalex.org/I4210107272";2
"4996";"https://openalex.org/I4210107282";3
"4997";"https://openalex.org/I4210107336";8
"4998";"https://openalex.org/I4210107352";1
"4999";"https://openalex.org/I4210107427";1
"5000";"https://openalex.org/I4210107448";1
"5001";"https://openalex.org/I4210107451";5
"5002";"https://openalex.org/I4210107469";1
"5003";"https://openalex.org/I4210107479";1
"5004";"https://openalex.org/I4210107502";2
"5005";"https://openalex.org/I4210107508";1
"5006";"https://openalex.org/I4210107511";2
"5007";"https://openalex.org/I4210107518";2
"5008";"https://openalex.org/I4210107544";4
"5009";"https://openalex.org/I4210107562";3
"5010";"https://openalex.org/I4210107574";11
"5011";"https://openalex.org/I4210107621";6
"5012";"https://openalex.org/I4210107624";1
"5013";"https://openalex.org/I4210107650";4
"5014";"https://openalex.org/I4210107659";46
"5015";"https://openalex.org/I4210107672";1
"5016";"https://openalex.org/I4210107675";17
"5017";"https://openalex.org/I4210107692";3
"5018";"https://openalex.org/I4210107703";2
"5019";"https://openalex.org/I4210107704";3
"5020";"https://openalex.org/I4210107712";7
"5021";"https://openalex.org/I4210107738";1
"5022";"https://openalex.org/I4210107800";1
"5023";"https://openalex.org/I4210107808";8
"5024";"https://openalex.org/I4210107833";2
"5025";"https://openalex.org/I4210107867";2
"5026";"https://openalex.org/I4210107900";1
"5027";"https://openalex.org/I4210107902";33
"5028";"https://openalex.org/I4210107955";4
"5029";"https://openalex.org/I4210107956";1
"5030";"https://openalex.org/I4210107964";1
"5031";"https://openalex.org/I4210107985";1
"5032";"https://openalex.org/I4210107997";18
"5033";"https://openalex.org/I4210108037";9
"5034";"https://openalex.org/I4210108041";1
"5035";"https://openalex.org/I4210108054";59
"5036";"https://openalex.org/I4210108073";12
"5037";"https://openalex.org/I4210108077";4
"5038";"https://openalex.org/I4210108110";5
"5039";"https://openalex.org/I4210108113";18
"5040";"https://openalex.org/I4210108118";3
"5041";"https://openalex.org/I4210108151";1
"5042";"https://openalex.org/I4210108168";10
"5043";"https://openalex.org/I4210108175";57
"5044";"https://openalex.org/I4210108178";3
"5045";"https://openalex.org/I4210108237";4
"5046";"https://openalex.org/I4210108271";21
"5047";"https://openalex.org/I4210108301";1
"5048";"https://openalex.org/I4210108328";1
"5049";"https://openalex.org/I4210108340";14
"5050";"https://openalex.org/I4210108357";2
"5051";"https://openalex.org/I4210108418";1
"5052";"https://openalex.org/I4210108493";1
"5053";"https://openalex.org/I4210108513";10
"5054";"https://openalex.org/I4210108515";28
"5055";"https://openalex.org/I4210108527";2
"5056";"https://openalex.org/I4210108535";2
"5057";"https://openalex.org/I4210108537";8
"5058";"https://openalex.org/I4210108543";10
"5059";"https://openalex.org/I4210108557";25
"5060";"https://openalex.org/I4210108589";7
"5061";"https://openalex.org/I4210108633";4
"5062";"https://openalex.org/I4210108686";12
"5063";"https://openalex.org/I4210108695";3
"5064";"https://openalex.org/I4210108723";1
"5065";"https://openalex.org/I4210108760";1
"5066";"https://openalex.org/I4210108769";2
"5067";"https://openalex.org/I4210108808";1
"5068";"https://openalex.org/I4210108816";60
"5069";"https://openalex.org/I4210108857";4
"5070";"https://openalex.org/I4210108889";12
"5071";"https://openalex.org/I4210108895";8
"5072";"https://openalex.org/I4210108914";6
"5073";"https://openalex.org/I4210108963";1
"5074";"https://openalex.org/I4210109043";15
"5075";"https://openalex.org/I4210109052";4
"5076";"https://openalex.org/I4210109085";4
"5077";"https://openalex.org/I4210109089";1
"5078";"https://openalex.org/I4210109097";3
"5079";"https://openalex.org/I4210109103";18
"5080";"https://openalex.org/I4210109151";3
"5081";"https://openalex.org/I4210109163";3
"5082";"https://openalex.org/I4210109165";1
"5083";"https://openalex.org/I4210109177";6
"5084";"https://openalex.org/I4210109232";2
"5085";"https://openalex.org/I4210109238";2
"5086";"https://openalex.org/I4210109253";1
"5087";"https://openalex.org/I4210109292";1
"5088";"https://openalex.org/I4210109296";3
"5089";"https://openalex.org/I4210109310";5
"5090";"https://openalex.org/I4210109380";1
"5091";"https://openalex.org/I4210109387";2
"5092";"https://openalex.org/I4210109391";1
"5093";"https://openalex.org/I4210109399";3
"5094";"https://openalex.org/I4210109412";28
"5095";"https://openalex.org/I4210109434";3
"5096";"https://openalex.org/I4210109444";1
"5097";"https://openalex.org/I4210109447";1
"5098";"https://openalex.org/I4210109462";4
"5099";"https://openalex.org/I4210109491";2
"5100";"https://openalex.org/I4210109505";1
"5101";"https://openalex.org/I4210109517";1
"5102";"https://openalex.org/I4210109544";2
"5103";"https://openalex.org/I4210109591";23
"5104";"https://openalex.org/I4210109645";12
"5105";"https://openalex.org/I4210109676";6
"5106";"https://openalex.org/I4210109681";8
"5107";"https://openalex.org/I4210109718";3
"5108";"https://openalex.org/I4210109721";1
"5109";"https://openalex.org/I4210109756";1
"5110";"https://openalex.org/I4210109760";25
"5111";"https://openalex.org/I4210109775";1
"5112";"https://openalex.org/I4210109813";1
"5113";"https://openalex.org/I4210109865";1
"5114";"https://openalex.org/I4210109871";2
"5115";"https://openalex.org/I4210109900";3
"5116";"https://openalex.org/I4210109942";3
"5117";"https://openalex.org/I4210109975";2
"5118";"https://openalex.org/I4210110019";11
"5119";"https://openalex.org/I4210110024";3
"5120";"https://openalex.org/I4210110056";3
"5121";"https://openalex.org/I4210110070";1
"5122";"https://openalex.org/I4210110077";1
"5123";"https://openalex.org/I4210110082";2
"5124";"https://openalex.org/I4210110116";2
"5125";"https://openalex.org/I4210110145";3
"5126";"https://openalex.org/I4210110197";1
"5127";"https://openalex.org/I4210110242";6
"5128";"https://openalex.org/I4210110271";4
"5129";"https://openalex.org/I4210110285";1
"5130";"https://openalex.org/I4210110304";1
"5131";"https://openalex.org/I4210110324";6
"5132";"https://openalex.org/I4210110331";1
"5133";"https://openalex.org/I4210110337";2
"5134";"https://openalex.org/I4210110345";12
"5135";"https://openalex.org/I4210110371";6
"5136";"https://openalex.org/I4210110384";4
"5137";"https://openalex.org/I4210110389";1
"5138";"https://openalex.org/I4210110414";1
"5139";"https://openalex.org/I4210110417";1
"5140";"https://openalex.org/I4210110442";46
"5141";"https://openalex.org/I4210110470";1
"5142";"https://openalex.org/I4210110529";17
"5143";"https://openalex.org/I4210110538";6
"5144";"https://openalex.org/I4210110558";3
"5145";"https://openalex.org/I4210110581";7
"5146";"https://openalex.org/I4210110584";1
"5147";"https://openalex.org/I4210110628";6
"5148";"https://openalex.org/I4210110650";3
"5149";"https://openalex.org/I4210110665";4
"5150";"https://openalex.org/I4210110695";5
"5151";"https://openalex.org/I4210110718";1
"5152";"https://openalex.org/I4210110779";1
"5153";"https://openalex.org/I4210110780";1
"5154";"https://openalex.org/I4210110796";1
"5155";"https://openalex.org/I4210110806";4
"5156";"https://openalex.org/I4210110812";1
"5157";"https://openalex.org/I4210110833";2
"5158";"https://openalex.org/I4210110840";1
"5159";"https://openalex.org/I4210110849";163
"5160";"https://openalex.org/I4210110852";1
"5161";"https://openalex.org/I4210110873";1
"5162";"https://openalex.org/I4210110898";1
"5163";"https://openalex.org/I4210110925";5
"5164";"https://openalex.org/I4210110948";1
"5165";"https://openalex.org/I4210110987";1
"5166";"https://openalex.org/I4210111014";1
"5167";"https://openalex.org/I4210111098";3
